0 [1.00e+00, 1.00e+00]
419000 [1.77e+00, 1.46e-03]
419200 [1.77e+00, 1.66e-03]
419400 [1.77e+00, 1.29e-03]
419600 [1.77e+00, 1.18e-03]
419800 [1.77e+00, 9.08e-04]
420000 [1.78e+00, 5.10e-04]
420200 [1.78e+00, 6.62e-04]
420400 [1.78e+00, 1.29e-03]
420600 [1.78e+00, 2.51e-03]
420800 [1.78e+00, -2.07e-02]
421000 [1.78e+00, -2.84e-02]
421200 [1.78e+00, -2.77e-02]
421400 [1.78e+00, -2.70e-02]
421600 [1.78e+00, -2.62e-02]
421800 [1.78e+00, -2.54e-02]
422000 [1.78e+00, -2.01e-02]
422200 [1.78e+00, -1.92e-02]
422400 [1.78e+00, -1.84e-02]
422600 [1.78e+00, -1.56e-02]
422800 [1.79e+00, -1.47e-02]
423000 [1.79e+00, -1.21e-02]
423200 [1.79e+00, -8.18e-03]
423400 [1.79e+00, -7.28e-03]
423600 [1.79e+00, -3.54e-03]
423800 [1.79e+00, -7.20e-04]
424000 [1.79e+00, 5.58e-05]
424200 [1.79e+00, 8.97e-04]
424400 [1.80e+00, 1.50e-03]
424600 [1.80e+00, 8.53e-04]
424800 [1.80e+00, 1.34e-03]
425000 [1.80e+00, 1.39e-03]
425200 [1.80e+00, 1.67e-03]
425400 [1.80e+00, 1.50e-03]
425600 [1.80e+00, 6.07e-04]
425800 [1.80e+00, 1.33e-03]
426000 [1.80e+00, 1.33e-03]
426200 [1.81e+00, 8.41e-04]
426400 [1.81e+00, 5.36e-04]
426600 [1.81e+00, 2.90e-04]
426800 [1.81e+00, 9.73e-04]
427000 [1.81e+00, 1.24e-03]
427200 [1.81e+00, 4.68e-04]
427400 [1.81e+00, -3.60e-04]
427600 [1.81e+00, 7.66e-04]
427800 [1.81e+00, 4.92e-04]
428000 [1.82e+00, 9.72e-04]
428200 [1.82e+00, 9.39e-04]
428400 [1.82e+00, 7.81e-04]
428600 [1.82e+00, 1.25e-03]
428800 [1.82e+00, 1.12e-03]
429000 [1.82e+00, 2.03e-03]
429200 [1.82e+00, 2.15e-03]
429400 [1.74e+00, 7.17e-02]
429600 [1.74e+00, 7.19e-02]
429800 [1.74e+00, 7.20e-02]
430000 [1.74e+00, 7.20e-02]
430200 [1.74e+00, 7.21e-02]
430400 [1.74e+00, 7.22e-02]
430600 [1.74e+00, 7.22e-02]
430800 [1.74e+00, 7.23e-02]
431000 [1.74e+00, 7.24e-02]
431200 [1.74e+00, 7.25e-02]
431400 [1.74e+00, 7.24e-02]
431600 [1.74e+00, 7.25e-02]
431800 [1.74e+00, 7.27e-02]
432000 [1.74e+00, 7.28e-02]
432200 [1.74e+00, 7.23e-02]
432400 [1.74e+00, 7.24e-02]
432600 [1.75e+00, 7.14e-02]
432800 [1.75e+00, 7.15e-02]
433000 [1.75e+00, 7.12e-02]
433200 [1.75e+00, 7.05e-02]
433400 [1.75e+00, 6.97e-02]
433600 [1.75e+00, 6.90e-02]
433800 [1.75e+00, 6.81e-02]
434000 [1.75e+00, 6.63e-02]
434200 [1.75e+00, 6.41e-02]
434400 [1.75e+00, 6.22e-02]
434600 [1.75e+00, 5.87e-02]
434800 [1.75e+00, 5.86e-02]
435000 [1.75e+00, 5.57e-02]
435200 [1.75e+00, 5.28e-02]
435400 [1.75e+00, 5.00e-02]
435600 [1.75e+00, 4.72e-02]
435800 [1.75e+00, 4.42e-02]
436000 [1.75e+00, 4.05e-02]
436200 [1.75e+00, 3.78e-02]
436400 [1.75e+00, 3.47e-02]
436600 [1.75e+00, 3.39e-02]
436800 [1.75e+00, 3.07e-02]
437000 [1.76e+00, 2.77e-02]
437200 [1.76e+00, 2.45e-02]
437400 [1.76e+00, 2.17e-02]
437600 [1.76e+00, 1.80e-02]
437800 [1.76e+00, 1.47e-02]
438000 [1.76e+00, 1.30e-02]
438200 [1.76e+00, 9.55e-03]
438400 [1.76e+00, 6.97e-03]
438600 [1.76e+00, 5.23e-03]
438800 [1.76e+00, 1.86e-03]
439000 [1.76e+00, 2.23e-03]
439200 [1.76e+00, 3.29e-03]
439400 [1.76e+00, 1.68e-03]
439600 [1.76e+00, 2.25e-03]
439800 [1.77e+00, 2.28e-03]
440000 [1.77e+00, 8.93e-04]
440200 [1.77e+00, 1.52e-03]
440400 [1.77e+00, 1.62e-03]
440600 [1.77e+00, 1.78e-03]
440800 [1.77e+00, 1.02e-04]
441000 [1.77e+00, 7.41e-04]
441200 [1.77e+00, 3.86e-04]
441400 [1.77e+00, 9.02e-04]
441600 [1.77e+00, 6.76e-04]
441800 [1.77e+00, 8.83e-04]
442000 [1.78e+00, 8.32e-04]
442200 [1.78e+00, 1.53e-03]
442400 [1.78e+00, 1.13e-03]
442600 [1.78e+00, 1.41e-03]
442800 [1.78e+00, 1.57e-03]
443000 [1.78e+00, -2.16e-04]
443200 [1.77e+00, -3.58e-02]
443400 [1.77e+00, -3.52e-02]
443600 [1.77e+00, -3.46e-02]
443800 [1.77e+00, -3.40e-02]
444000 [1.78e+00, -3.33e-02]
444200 [1.78e+00, -3.27e-02]
444400 [1.78e+00, -3.19e-02]
444600 [1.78e+00, -3.12e-02]
444800 [1.78e+00, -3.04e-02]
445000 [1.78e+00, -2.96e-02]
445200 [1.78e+00, -2.88e-02]
445400 [1.79e+00, -2.80e-02]
445600 [1.79e+00, -2.57e-02]
445800 [1.79e+00, -2.32e-02]
446000 [1.79e+00, -2.14e-02]
446200 [1.79e+00, -1.82e-02]
446400 [1.79e+00, -1.72e-02]
446600 [1.79e+00, -1.34e-02]
446800 [1.79e+00, -9.23e-03]
447000 [1.79e+00, -6.28e-03]
447200 [1.80e+00, -3.61e-03]
447400 [1.80e+00, -3.56e-03]
447600 [1.80e+00, -1.48e-03]
447800 [1.80e+00, -9.94e-04]
448000 [1.80e+00, -3.09e-05]
448200 [1.80e+00, 7.78e-04]
448400 [1.80e+00, 4.22e-04]
448600 [1.80e+00, 9.77e-04]
448800 [1.80e+00, 1.05e-04]
449000 [1.80e+00, 2.83e-04]
449200 [1.81e+00, 1.01e-03]
449400 [1.81e+00, 1.37e-03]
449600 [1.81e+00, 1.39e-03]
449800 [1.81e+00, 8.66e-04]
450000 [1.81e+00, 8.88e-04]
450200 [1.81e+00, 9.32e-04]
450400 [1.81e+00, 1.02e-03]
450600 [1.81e+00, 9.63e-04]
450800 [1.81e+00, 1.55e-03]
451000 [1.82e+00, 8.80e-04]
451200 [1.82e+00, 1.41e-03]
451400 [1.82e+00, 4.96e-04]
451600 [1.82e+00, 6.96e-04]
451800 [1.82e+00, -5.81e-04]
452000 [1.82e+00, 9.73e-05]
452200 [1.82e+00, 9.07e-04]
452400 [1.82e+00, 9.65e-04]
452600 [1.82e+00, 8.67e-04]
452800 [1.83e+00, 1.07e-03]
453000 [1.83e+00, 1.28e-03]
453200 [1.83e+00, 5.75e-04]
453400 [1.79e+00, -5.22e-02]
453600 [1.79e+00, -5.18e-02]
453800 [1.79e+00, -5.14e-02]
454000 [1.80e+00, -5.10e-02]
454200 [1.80e+00, -5.06e-02]
454400 [1.80e+00, -5.01e-02]
454600 [1.80e+00, -4.95e-02]
454800 [1.80e+00, -4.90e-02]
455000 [1.80e+00, -4.85e-02]
455200 [1.80e+00, -4.69e-02]
455400 [1.80e+00, -4.63e-02]
455600 [1.80e+00, -4.35e-02]
455800 [1.80e+00, -4.15e-02]
456000 [1.80e+00, -3.93e-02]
456200 [1.81e+00, -3.71e-02]
456400 [1.81e+00, -3.40e-02]
456600 [1.81e+00, -3.14e-02]
456800 [1.81e+00, -2.63e-02]
457000 [1.81e+00, -2.33e-02]
457200 [1.81e+00, -1.80e-02]
457400 [1.81e+00, -1.54e-02]
457600 [1.81e+00, -1.07e-02]
457800 [1.81e+00, -6.92e-03]
458000 [1.81e+00, -3.21e-03]
458200 [1.81e+00, -9.78e-04]
458400 [1.81e+00, 4.74e-04]
458600 [1.82e+00, 8.52e-04]
458800 [1.82e+00, 1.40e-03]
459000 [1.82e+00, 1.34e-03]
459200 [1.82e+00, 2.05e-03]
459400 [1.82e+00, 2.25e-03]
459600 [1.82e+00, 1.82e-03]
459800 [1.82e+00, 1.02e-03]
460000 [1.82e+00, 1.71e-03]
460200 [1.82e+00, 1.44e-03]
460400 [1.82e+00, 6.15e-04]
460600 [1.82e+00, 1.47e-03]
460800 [1.83e+00, 1.57e-03]
461000 [1.83e+00, 8.07e-04]
461200 [1.83e+00, 9.41e-04]
461400 [1.83e+00, 1.44e-03]
461600 [1.83e+00, 2.14e-03]
461800 [1.83e+00, 1.51e-03]
462000 [1.83e+00, 3.48e-04]
462200 [1.83e+00, 8.26e-04]
462400 [1.83e+00, 9.40e-04]
462600 [1.83e+00, 1.03e-03]
462800 [1.83e+00, 1.73e-03]
463000 [1.84e+00, 2.78e-04]
463200 [1.84e+00, 1.14e-03]
463400 [1.84e+00, 1.82e-03]
463600 [1.84e+00, 8.20e-04]
463800 [1.84e+00, 8.64e-04]
464000 [1.84e+00, 1.56e-03]
464200 [1.84e+00, -7.82e-04]
464400 [1.84e+00, 6.76e-04]
464600 [1.84e+00, 1.18e-03]
464800 [1.84e+00, -6.76e-04]
465000 [1.84e+00, 1.28e-04]
465200 [1.84e+00, 1.02e-03]
465400 [1.84e+00, 1.87e-03]
465600 [1.84e+00, 2.77e-03]
465800 [1.84e+00, 3.22e-03]
466000 [1.85e+00, 4.08e-03]
466200 [1.85e+00, 4.78e-03]
466400 [1.85e+00, 5.33e-03]
466600 [1.85e+00, 5.56e-03]
466800 [1.85e+00, 4.76e-03]
467000 [1.85e+00, 4.20e-03]
467200 [1.85e+00, 3.62e-03]
467400 [1.85e+00, 2.51e-03]
467600 [1.85e+00, 1.96e-03]
467800 [1.86e+00, 1.40e-03]
468000 [1.86e+00, 9.49e-04]
468200 [1.86e+00, 1.14e-03]
468400 [1.86e+00, 2.93e-04]
468600 [1.86e+00, 7.94e-04]
468800 [1.86e+00, 1.38e-03]
469000 [1.86e+00, 1.58e-03]
469200 [1.86e+00, 1.04e-03]
469400 [1.86e+00, 1.25e-03]
469600 [1.87e+00, 1.84e-03]
469800 [1.87e+00, 9.05e-04]
470000 [1.87e+00, 1.34e-03]
470200 [1.87e+00, 4.97e-04]
470400 [1.87e+00, 4.17e-04]
470600 [1.87e+00, -1.37e-04]
470800 [1.87e+00, -9.12e-06]
471000 [1.87e+00, 3.44e-04]
471200 [1.87e+00, -4.43e-04]
471400 [1.87e+00, 9.68e-05]
471600 [1.88e+00, 1.80e-03]
471800 [1.88e+00, 2.72e-03]
472000 [1.88e+00, 2.96e-03]
472200 [1.88e+00, 1.86e-03]
472400 [1.88e+00, 1.70e-03]
472600 [1.88e+00, 1.79e-03]
472800 [1.88e+00, 1.47e-03]
473000 [1.88e+00, 9.11e-04]
473200 [1.88e+00, 2.22e-03]
473400 [1.88e+00, 1.29e-03]
473600 [1.89e+00, 6.80e-04]
473800 [1.89e+00, 1.47e-03]
474000 [1.89e+00, 1.37e-03]
474200 [1.89e+00, 7.31e-04]
474400 [1.88e+00, -1.17e-02]
474600 [1.88e+00, -1.10e-02]
474800 [1.88e+00, -1.03e-02]
475000 [1.88e+00, -9.61e-03]
475200 [1.89e+00, -8.89e-03]
475400 [1.89e+00, -8.15e-03]
475600 [1.89e+00, -7.39e-03]
475800 [1.89e+00, -6.62e-03]
476000 [1.89e+00, -5.83e-03]
476200 [1.89e+00, -3.30e-03]
476400 [1.89e+00, -2.49e-03]
476600 [1.89e+00, -1.16e-03]
476800 [1.89e+00, -3.15e-04]
477000 [1.90e+00, 5.30e-04]
477200 [1.90e+00, 1.33e-03]
477400 [1.90e+00, 1.95e-03]
477600 [1.90e+00, 2.40e-03]
477800 [1.90e+00, 1.72e-03]
478000 [1.90e+00, 1.56e-03]
478200 [1.90e+00, 1.28e-03]
478400 [1.90e+00, 2.33e-03]
478600 [1.90e+00, 2.60e-03]
478800 [1.90e+00, 2.75e-03]
479000 [1.91e+00, 1.99e-03]
479200 [1.91e+00, 1.91e-03]
479400 [1.91e+00, 9.14e-04]
479600 [1.91e+00, 1.19e-03]
479800 [1.91e+00, 1.69e-03]
480000 [1.91e+00, 1.24e-03]
480200 [1.91e+00, 1.63e-03]
480400 [1.91e+00, 1.86e-03]
480600 [1.91e+00, 1.44e-03]
480800 [1.91e+00, 1.20e-03]
481000 [1.92e+00, 8.86e-04]
481200 [1.92e+00, 1.12e-03]
481400 [1.92e+00, 1.16e-03]
481600 [1.92e+00, 7.70e-04]
481800 [1.92e+00, 5.02e-04]
482000 [1.92e+00, 1.64e-04]
482200 [1.92e+00, -2.83e-04]
482400 [1.92e+00, 4.36e-04]
482600 [1.92e+00, 5.29e-04]
482800 [1.92e+00, 5.98e-04]
483000 [1.93e+00, 1.22e-03]
483200 [1.93e+00, 7.75e-04]
483400 [1.92e+00, -3.50e-02]
483600 [1.92e+00, -3.45e-02]
483800 [1.92e+00, -3.39e-02]
484000 [1.92e+00, -3.33e-02]
484200 [1.92e+00, -3.27e-02]
484400 [1.92e+00, -3.20e-02]
484600 [1.93e+00, -3.14e-02]
484800 [1.93e+00, -3.07e-02]
485000 [1.93e+00, -2.61e-02]
485200 [1.93e+00, -2.53e-02]
485400 [1.93e+00, -2.46e-02]
485600 [1.93e+00, -2.13e-02]
485800 [1.93e+00, -1.93e-02]
486000 [1.93e+00, -1.72e-02]
486200 [1.93e+00, -1.39e-02]
486400 [1.94e+00, -1.31e-02]
486600 [1.94e+00, -9.62e-03]
486800 [1.94e+00, -6.28e-03]
487000 [1.94e+00, -4.63e-03]
487200 [1.94e+00, -3.71e-03]
487400 [1.94e+00, -8.16e-04]
487600 [1.94e+00, -1.87e-05]
487800 [1.94e+00, 7.49e-04]
488000 [1.94e+00, 1.02e-03]
488200 [1.94e+00, 1.43e-03]
488400 [1.94e+00, 1.76e-03]
488600 [1.95e+00, 2.21e-03]
488800 [1.95e+00, 2.20e-03]
489000 [1.95e+00, 1.60e-03]
489200 [1.95e+00, 8.99e-04]
489400 [1.95e+00, 1.50e-03]
489600 [1.95e+00, 1.18e-03]
489800 [1.95e+00, 3.00e-04]
490000 [1.95e+00, 8.83e-04]
490200 [1.95e+00, 1.02e-03]
490400 [1.95e+00, 8.85e-04]
490600 [1.96e+00, 5.80e-04]
490800 [1.96e+00, 1.14e-03]
491000 [1.96e+00, 8.21e-04]
491200 [1.96e+00, 7.78e-04]
491400 [1.96e+00, 8.27e-04]
491600 [1.96e+00, 1.04e-03]
491800 [1.96e+00, 1.44e-03]
492000 [1.96e+00, 1.42e-03]
492200 [1.96e+00, 9.77e-04]
492400 [1.96e+00, 6.46e-04]
492600 [1.96e+00, -4.70e-04]
492800 [1.97e+00, -1.86e-04]
493000 [1.94e+00, -8.11e-03]
493200 [1.94e+00, -7.57e-03]
493400 [1.94e+00, -7.15e-03]
493600 [1.94e+00, -6.73e-03]
493800 [1.94e+00, -6.29e-03]
494000 [1.94e+00, -5.83e-03]
494200 [1.94e+00, -5.34e-03]
494400 [1.94e+00, -4.83e-03]
494600 [1.94e+00, -4.29e-03]
494800 [1.94e+00, -3.79e-03]
495000 [1.95e+00, -3.21e-03]
495200 [1.95e+00, -2.37e-03]
495400 [1.95e+00, -1.54e-03]
495600 [1.95e+00, -7.49e-04]
495800 [1.95e+00, -2.60e-04]
496000 [1.95e+00, 5.47e-04]
496200 [1.95e+00, 1.22e-03]
496400 [1.95e+00, 1.80e-03]
496600 [1.95e+00, 1.69e-03]
496800 [1.95e+00, 1.82e-03]
497000 [1.95e+00, 2.50e-03]
497200 [1.95e+00, 2.44e-03]
497400 [1.95e+00, 2.76e-03]
497600 [1.95e+00, 2.43e-03]
497800 [1.95e+00, 1.72e-03]
498000 [1.96e+00, 1.90e-03]
498200 [1.96e+00, 1.98e-03]
498400 [1.96e+00, 1.76e-03]
498600 [1.96e+00, 5.67e-04]
498800 [1.96e+00, 1.06e-03]
499000 [1.96e+00, 9.78e-04]
499200 [1.96e+00, 1.51e-03]
499400 [1.96e+00, 5.90e-04]
499600 [1.96e+00, 9.12e-04]
499800 [1.96e+00, 7.44e-04]
500000 [1.96e+00, 1.46e-03]
500200 [1.97e+00, 5.02e-04]
500400 [1.97e+00, 8.53e-04]
500600 [1.97e+00, 1.13e-03]
500800 [1.97e+00, 8.45e-04]
501000 [1.97e+00, 1.03e-03]
501200 [1.97e+00, 1.07e-03]
501400 [1.97e+00, 7.71e-04]
501600 [1.97e+00, 1.05e-03]
501800 [1.97e+00, 1.64e-03]
502000 [1.97e+00, 9.05e-04]
502200 [1.97e+00, 1.13e-03]
502400 [1.98e+00, 5.54e-04]
502600 [1.98e+00, 7.15e-04]
502800 [1.98e+00, 5.26e-04]
503000 [1.95e+00, 3.91e-02]
503200 [1.95e+00, 3.98e-02]
503400 [1.95e+00, 4.03e-02]
503600 [1.96e+00, 4.07e-02]
503800 [1.96e+00, 4.11e-02]
504000 [1.96e+00, 4.14e-02]
504200 [1.96e+00, 4.19e-02]
504400 [1.96e+00, 4.22e-02]
504600 [1.96e+00, 4.25e-02]
504800 [1.96e+00, 4.31e-02]
505000 [1.96e+00, 4.31e-02]
505200 [1.96e+00, 3.85e-02]
505400 [1.96e+00, 3.59e-02]
505600 [1.96e+00, 3.16e-02]
505800 [1.96e+00, 2.89e-02]
506000 [1.96e+00, 2.66e-02]
506200 [1.96e+00, 2.38e-02]
506400 [1.96e+00, 2.19e-02]
506600 [1.96e+00, 1.85e-02]
506800 [1.97e+00, 1.44e-02]
507000 [1.97e+00, 1.23e-02]
507200 [1.97e+00, 9.79e-03]
507400 [1.97e+00, 8.19e-03]
507600 [1.97e+00, 6.02e-03]
507800 [1.97e+00, 3.93e-03]
508000 [1.97e+00, 2.10e-03]
508200 [1.97e+00, 1.92e-03]
508400 [1.97e+00, 1.32e-03]
508600 [1.97e+00, 1.39e-03]
508800 [1.97e+00, 1.74e-03]
509000 [1.97e+00, 5.82e-04]
509200 [1.98e+00, 1.02e-03]
509400 [1.98e+00, 3.05e-04]
509600 [1.98e+00, 2.52e-04]
509800 [1.98e+00, 7.49e-04]
510000 [1.98e+00, 8.90e-04]
510200 [1.98e+00, 9.53e-04]
510400 [1.98e+00, -5.42e-04]
510600 [1.98e+00, 1.89e-04]
510800 [1.98e+00, 8.01e-04]
511000 [1.98e+00, 2.96e-04]
511200 [1.98e+00, 6.17e-04]
511400 [1.99e+00, 1.10e-03]
511600 [1.99e+00, 6.63e-04]
511800 [1.99e+00, 1.26e-03]
512000 [1.99e+00, 1.85e-04]
512200 [1.99e+00, -3.31e-05]
512400 [1.99e+00, 4.50e-04]
512600 [1.99e+00, -1.75e-02]
512800 [1.99e+00, -1.67e-02]
513000 [1.99e+00, -1.60e-02]
513200 [1.99e+00, -1.52e-02]
513400 [1.99e+00, -1.45e-02]
513600 [1.99e+00, -1.37e-02]
513800 [1.99e+00, -1.29e-02]
514000 [1.99e+00, -1.21e-02]
514200 [2.00e+00, -1.07e-02]
514400 [2.00e+00, -8.88e-03]
514600 [2.00e+00, -7.81e-03]
514800 [2.00e+00, -6.09e-03]
515000 [2.00e+00, -3.89e-03]
515200 [2.00e+00, -1.60e-03]
515400 [2.00e+00, -1.39e-04]
515600 [2.00e+00, 5.03e-04]
515800 [2.00e+00, 1.00e-03]
516000 [2.00e+00, 1.56e-03]
516200 [2.00e+00, 8.66e-04]
516400 [2.01e+00, 1.38e-03]
516600 [2.01e+00, 1.01e-03]
516800 [2.01e+00, 1.26e-03]
517000 [2.01e+00, 1.54e-03]
517200 [2.01e+00, 1.45e-03]
517400 [2.01e+00, 1.77e-03]
517600 [2.01e+00, 1.31e-03]
517800 [2.01e+00, 1.04e-03]
518000 [2.01e+00, 1.71e-03]
518200 [2.01e+00, 7.58e-04]
518400 [2.02e+00, 4.49e-04]
518600 [2.02e+00, 1.02e-03]
518800 [2.02e+00, 1.18e-03]
519000 [2.02e+00, 1.17e-03]
519200 [2.02e+00, 1.03e-03]
519400 [2.02e+00, 4.27e-04]
519600 [2.02e+00, 1.19e-03]
519800 [2.02e+00, 4.00e-04]
520000 [2.02e+00, 1.30e-03]
520200 [2.02e+00, 1.43e-03]
520400 [2.02e+00, 4.12e-04]
520600 [2.03e+00, 8.38e-04]
520800 [1.98e+00, -2.52e-02]
521000 [1.98e+00, -2.71e-02]
521200 [1.98e+00, -2.67e-02]
521400 [1.98e+00, -2.63e-02]
521600 [1.98e+00, -2.58e-02]
521800 [1.98e+00, -2.53e-02]
522000 [1.98e+00, -2.48e-02]
522200 [1.98e+00, -2.43e-02]
522400 [1.98e+00, -2.27e-02]
522600 [1.98e+00, -2.21e-02]
522800 [1.98e+00, -2.03e-02]
523000 [1.98e+00, -1.97e-02]
523200 [1.98e+00, -1.85e-02]
523400 [1.98e+00, -1.66e-02]
523600 [1.98e+00, -1.44e-02]
523800 [1.98e+00, -1.14e-02]
524000 [1.98e+00, -8.91e-03]
524200 [1.98e+00, -4.98e-03]
524400 [1.98e+00, -2.65e-03]
524600 [1.98e+00, -2.00e-03]
524800 [1.98e+00, -7.63e-04]
525000 [1.98e+00, 2.88e-04]
525200 [1.98e+00, 1.08e-03]
525400 [1.99e+00, 1.69e-03]
525600 [1.99e+00, 1.11e-03]
525800 [1.99e+00, 4.44e-04]
526000 [1.99e+00, 1.36e-03]
526200 [1.99e+00, 1.59e-03]
526400 [1.99e+00, 1.90e-03]
526600 [1.99e+00, 2.15e-03]
526800 [1.99e+00, 2.09e-03]
527000 [1.99e+00, 1.66e-03]
527200 [1.99e+00, 1.97e-03]
527400 [1.99e+00, 1.92e-03]
527600 [1.99e+00, 1.49e-03]
527800 [1.99e+00, 1.50e-03]
528000 [1.99e+00, 1.96e-03]
528200 [1.99e+00, 1.23e-03]
528400 [1.99e+00, 1.87e-03]
528600 [2.00e+00, 3.96e-04]
528800 [2.00e+00, 8.09e-04]
529000 [2.00e+00, 1.48e-03]
529200 [2.00e+00, 1.76e-03]
529400 [2.00e+00, 1.66e-03]
529600 [2.00e+00, 9.64e-04]
529800 [2.00e+00, 1.00e-03]
530000 [2.00e+00, 1.24e-03]
530200 [2.00e+00, 4.89e-04]
530400 [2.00e+00, 1.12e-03]
530600 [2.00e+00, 1.02e-03]
530800 [2.00e+00, 1.43e-03]
531000 [2.01e+00, -1.07e-03]
531200 [2.01e+00, 9.27e-04]
531400 [2.01e+00, 1.11e-03]
531600 [2.01e+00, -5.12e-04]
531800 [2.01e+00, 7.48e-04]
532000 [2.01e+00, 1.57e-03]
532200 [2.01e+00, 2.41e-03]
532400 [2.01e+00, 3.21e-03]
532600 [2.01e+00, 4.94e-03]
532800 [2.01e+00, 5.37e-03]
533000 [2.01e+00, 4.82e-03]
533200 [2.01e+00, 2.77e-03]
533400 [2.02e+00, 1.41e-03]
533600 [2.02e+00, 4.42e-04]
533800 [2.02e+00, 1.11e-03]
534000 [2.02e+00, 1.17e-03]
534200 [2.02e+00, 1.78e-04]
534400 [2.02e+00, 7.01e-04]
534600 [2.02e+00, 8.96e-04]
534800 [2.02e+00, 1.46e-03]
535000 [2.02e+00, 3.28e-04]
535200 [2.02e+00, 2.21e-04]
535400 [2.02e+00, 3.01e-04]
535600 [2.02e+00, 1.04e-03]
535800 [2.03e+00, 1.11e-03]
536000 [2.03e+00, 1.39e-03]
536200 [2.03e+00, 1.40e-03]
536400 [2.03e+00, 1.10e-03]
536600 [2.03e+00, 9.98e-04]
536800 [2.03e+00, 1.10e-03]
537000 [2.03e+00, 1.09e-03]
537200 [2.03e+00, 1.35e-03]
537400 [2.03e+00, 1.23e-03]
537600 [2.03e+00, 1.33e-03]
537800 [2.03e+00, 7.62e-04]
538000 [2.04e+00, 1.01e-03]
538200 [2.04e+00, 1.47e-03]
538400 [2.04e+00, 5.60e-04]
538600 [2.04e+00, 4.10e-04]
538800 [2.04e+00, 8.53e-04]
539000 [2.04e+00, -8.81e-05]
539200 [2.04e+00, 8.64e-04]
539400 [2.04e+00, 9.64e-04]
539600 [2.04e+00, 1.87e-03]
539800 [2.04e+00, 8.46e-04]
540000 [2.04e+00, 1.38e-03]
540200 [2.03e+00, -1.73e-02]
540400 [2.03e+00, -1.50e-02]
540600 [2.03e+00, -1.46e-02]
540800 [2.03e+00, -1.41e-02]
541000 [2.03e+00, -1.37e-02]
541200 [2.04e+00, -1.32e-02]
541400 [2.04e+00, -1.27e-02]
541600 [2.04e+00, -1.22e-02]
541800 [2.04e+00, -1.17e-02]
542000 [2.04e+00, -1.11e-02]
542200 [2.04e+00, -1.06e-02]
542400 [2.04e+00, -9.96e-03]
542600 [2.04e+00, -9.35e-03]
542800 [2.04e+00, -8.72e-03]
543000 [2.04e+00, -8.08e-03]
543200 [2.04e+00, -7.40e-03]
543400 [2.05e+00, -6.15e-03]
543600 [2.05e+00, -5.42e-03]
543800 [2.05e+00, -4.31e-03]
544000 [2.05e+00, -1.44e-03]
544200 [2.05e+00, -9.53e-04]
544400 [2.05e+00, 3.17e-04]
544600 [2.05e+00, -8.34e-04]
544800 [2.05e+00, 1.39e-04]
545000 [2.05e+00, 1.78e-04]
545200 [2.05e+00, 6.02e-04]
545400 [2.05e+00, 5.70e-04]
545600 [2.05e+00, 1.03e-03]
545800 [2.06e+00, 1.56e-03]
546000 [2.06e+00, 1.03e-03]
546200 [2.06e+00, 1.28e-03]
546400 [2.06e+00, 1.47e-03]
546600 [2.06e+00, 1.16e-03]
546800 [2.06e+00, 9.59e-04]
547000 [2.06e+00, 3.21e-04]
547200 [2.06e+00, -7.46e-04]
547400 [2.06e+00, 6.61e-05]
547600 [2.06e+00, 5.65e-04]
547800 [2.06e+00, 9.09e-04]
548000 [2.06e+00, 9.72e-04]
548200 [2.07e+00, 1.47e-03]
548400 [2.07e+00, 1.04e-03]
548600 [2.07e+00, 1.22e-03]
548800 [2.07e+00, 1.33e-03]
549000 [2.07e+00, 1.03e-03]
549200 [2.07e+00, 9.98e-04]
549400 [2.07e+00, 1.24e-03]
549600 [2.07e+00, 1.37e-03]
549800 [2.07e+00, 8.43e-04]
550000 [2.07e+00, 1.28e-03]
550200 [2.07e+00, -1.02e-03]
550400 [2.07e+00, 8.78e-04]
550600 [2.02e+00, 4.57e-02]
550800 [2.02e+00, 4.59e-02]
551000 [2.02e+00, 4.61e-02]
551200 [2.02e+00, 4.61e-02]
551400 [2.02e+00, 4.62e-02]
551600 [2.02e+00, 4.64e-02]
551800 [2.02e+00, 4.65e-02]
552000 [2.02e+00, 4.67e-02]
552200 [2.02e+00, 4.68e-02]
552400 [2.02e+00, 4.70e-02]
552600 [2.02e+00, 4.70e-02]
552800 [2.02e+00, 4.73e-02]
553000 [2.02e+00, 4.73e-02]
553200 [2.02e+00, 4.57e-02]
553400 [2.02e+00, 4.39e-02]
553600 [2.02e+00, 4.21e-02]
553800 [2.02e+00, 4.04e-02]
554000 [2.02e+00, 3.79e-02]
554200 [2.02e+00, 3.55e-02]
554400 [2.02e+00, 3.34e-02]
554600 [2.02e+00, 3.09e-02]
554800 [2.02e+00, 2.83e-02]
555000 [2.02e+00, 2.69e-02]
555200 [2.03e+00, 2.62e-02]
555400 [2.03e+00, 2.25e-02]
555600 [2.03e+00, 1.96e-02]
555800 [2.03e+00, 1.66e-02]
556000 [2.03e+00, 1.38e-02]
556200 [2.03e+00, 1.18e-02]
556400 [2.03e+00, 9.60e-03]
556600 [2.03e+00, 8.09e-03]
556800 [2.03e+00, 6.42e-03]
557000 [2.03e+00, 3.00e-03]
557200 [2.03e+00, 3.02e-03]
557400 [2.03e+00, 1.34e-03]
557600 [2.03e+00, 1.67e-03]
557800 [2.03e+00, 5.04e-04]
558000 [2.03e+00, 9.51e-04]
558200 [2.03e+00, 4.99e-05]
558400 [2.03e+00, 8.80e-04]
558600 [2.03e+00, 3.04e-04]
