"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
1.1456,0.8543503099,-3.447489154,3.710961847,1.794260692,2.939037408,5.302280266,0.04102151849,0.06188140026
1.152,0.8525491295,-3.446903629,3.711450559,1.794425028,2.939125512,5.302214788,0.04102610583,0.06188573035
1.1584,0.8507651507,-3.446417071,3.710982339,1.793971871,2.938999785,5.302227519,0.04102331016,0.06187541046
1.1648,0.8521091575,-3.446880342,3.710378113,1.793686943,2.938881833,5.30229551,0.04101812728,0.06186840998
1.1712,0.8542563515,-3.447484279,3.710714021,1.794091219,2.938982002,5.30229871,0.04101965476,0.0618774106
1.1776,0.8533349597,-3.447144695,3.711395881,1.794455615,2.939121957,5.302230664,0.04102533677,0.06188627394
1.184,0.851040536,-3.446475954,3.711206226,1.794140973,2.939053495,5.302213033,0.0410248901,0.06187933916
1.1904,0.8513875832,-3.446654189,3.710494818,1.793702982,2.938898473,5.302276066,0.04101934831,0.0618689535
1.1968,0.8538099161,-3.447371587,3.710505699,1.793916475,2.938931079,5.302309012,0.0410182747,0.06187339611
1.2032,0.8539694662,-3.447349256,3.711241691,1.794409586,2.939094752,5.302252331,0.04102385746,0.0618850281
1.2096,0.8516117754,-3.446630158,3.711372047,1.79429616,2.939097436,5.302207616,0.04102590976,0.06188288474
1.216,0.850904555,-3.446489731,3.710691839,1.793792531,2.938936302,5.302253294,0.04102105436,0.06187116288
1.2224,0.8531040982,-3.447174675,3.710381305,1.793774053,2.938895124,5.302309072,0.04101767089,0.06187021703
1.2288,0.8543201508,-3.447474925,3.71101706,1.794293882,2.939049173,5.302275422,0.04102195855,0.06188219542
1.2352,0.8523695418,-3.446850088,3.711447824,1.794408329,2.939122951,5.302212389,0.04102616389,0.06188537496
1.2416,0.8507507889,-3.446418513,3.710928898,1.793935604,2.938987575,5.302231712,0.04102291228,0.06187455957
1.248,0.8522882681,-3.446934637,3.710366109,1.793694223,2.938881472,5.302298958,0.04101795096,0.06186853898
1.2544,0.8543095306,-3.447495034,3.710767562,1.79413067,2.938994328,5.302295202,0.04102004026,0.06187833098
1.2608,0.8531680313,-3.447092686,3.711417119,1.794455363,2.939124884,5.302226502,0.04102557623,0.06188630747
1.2672,0.8509509429,-3.446453874,3.711160145,1.794103506,2.939042047,5.302215545,0.04102457781,0.06187847338
1.2736,0.8515315719,-3.446700519,3.710460745,1.793692595,2.938892741,5.302280829,0.04101902429,0.06186867717
1.28,0.853935937,-3.447405018,3.710546094,1.793953772,2.938941437,5.302307565,0.04101852177,0.06187424476
1.2864,0.8538489202,-3.447309391,3.711283247,1.794426336,2.939102644,5.302247225,0.04102423475,0.06188545507
1.2928,0.8514641221,-3.446588883,3.711342087,1.794264469,2.939089006,5.302207948,0.0410257438,0.06188216659
1.2992,0.8509857263,-3.446519036,3.710643065,1.79376714,2.938926408,5.302258412,0.04102064992,0.06187054884
1.3056,0.853276356,-3.447223765,3.710400078,1.793801127,2.938901377,5.302309975,0.04101772951,0.06187081246
1.312,0.8542717066,-3.44745556,3.711070797,1.794324706,2.93906047,5.302270413,0.04102239697,0.06188293791
1.3184,0.8521921612,-3.446797572,3.711439953,1.794388389,2.939119202,5.30221046,0.04102618041,0.0618849421
1.3248,0.8507541998,-3.44642521,3.710875102,1.793900568,2.938975521,5.302236176,0.04102250374,0.06187373436
1.3312,0.852470417,-3.446989239,3.710359637,1.793705453,2.938882365,5.302302002,0.04101781412,0.06186875986
1.3376,0.854344436,-3.447500347,3.710822363,1.794169464,2.939006758,5.302291321,0.04102044603,0.06187923974
1.344,0.8529953004,-3.44703926,3.711433349,1.794451314,2.939126601,5.302222672,0.04102577764,0.06188625174
1.3504,0.8508770011,-3.446436814,3.711111587,1.794065683,2.939030223,5.302218487,0.04102424043,0.06187759667
1.3568,0.8516862043,-3.446749597,3.71043099,1.793685999,2.938888134,5.302285378,0.04101872741,0.06186848771
1.3632,0.8540474467,-3.447433942,3.710590146,1.793992312,2.938952438,5.30230562,0.0410188049,0.06187512528
1.3696,0.8537154887,-3.447265914,3.711320989,1.794439422,2.93910953,5.302242246,0.04102458709,0.06188579846
1.376,0.8513272514,-3.446551333,3.711307956,1.794230899,2.939079733,5.302208787,0.04102554178,0.06188140231
1.3824,0.851082562,-3.446552847,3.710596663,1.793744601,2.938917291,5.302263538,0.04102025691,0.0618699997
1.3888,0.853441183,-3.447270247,3.710424021,1.793831124,2.938908691,5.302310356,0.04101783147,0.06187147669
1.3952,0.8542057704,-3.44743105,3.711122877,1.794352813,2.939071189,5.302265289,0.04102283034,0.06188362182
1.4016,0.8520184874,-3.446746687,3.711426841,1.794365427,2.93911431,5.302209019,0.04102615409,0.06188443609
1.408,0.8507753579,-3.446437345,3.710821427,1.793867079,2.938963747,5.302240869,0.04102208966,0.06187294317
1.4144,0.8526536349,-3.447043558,3.71035878,1.793720592,2.938884499,5.302304615,0.04101771929,0.06186907047
1.4208,0.8543608254,-3.447500018,3.710878067,1.794207121,2.939019151,5.30228711,0.04102086722,0.0618801278
1.4272,0.8528182823,-3.446985068,3.711444296,1.794443535,2.939127088,5.302219211,0.04102593934,0.06188610749
