"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.0033,0.0,0.9999965697,-1.599651132E-8
0.00335,0.0,0.9999965697,-4.650447387E-8
0.0034,0.0,0.9999965697,-7.629303815E-8
0.00345,0.0,0.9999965697,-1.053348851E-7
0.0035,0.0,0.9999965697,-1.336041631E-7
0.00355,0.0,0.9999965697,-1.610764902E-7
0.0036,0.0,0.9999965697,-1.877289508E-7
0.00365,0.0,0.9999965697,-2.135400892E-7
0.0037,0.0,0.9999965697,-2.384898984E-7
0.00375,0.0,0.9999965698,-2.625598048E-7
0.0038,0.0,0.9999965698,-2.857326497E-7
0.00385,0.0,0.9999965698,-3.079926679E-7
0.0039,0.0,0.9999965698,-3.293254628E-7
0.00395,0.0,0.9999965698,-3.49717979E-7
0.004,0.0,0.9999965698,-3.691584728E-7
0.00405,0.0,0.9999965698,-3.8763648E-7
0.0041,0.0,0.9999965699,-4.05142783E-7
0.00415,0.0,0.9999965699,-4.216693751E-7
0.0042,0.0,0.9999965699,-4.372094248E-7
0.00425,0.0,0.9999965699,-4.517572379E-7
0.0043,0.0,0.9999965699,-4.653082202E-7
0.00435,0.0,0.9999965699,-4.778588386E-7
0.0044,0.0,0.99999657,-4.894065824E-7
0.00445,0.0,0.99999657,-4.999499247E-7
0.0045,0.0,0.99999657,-5.094882837E-7
0.00455,0.0,0.99999657,-5.180219841E-7
0.0046,0.0,0.99999657,-5.255522198E-7
0.00465,0.0,0.99999657,-5.320810162E-7
0.0047,0.0,0.9999965701,-5.376111939E-7
0.00475,0.0,0.9999965701,-5.421463334E-7
0.0048,0.0,0.9999965701,-5.456907403E-7
0.00485,0.0,0.9999965701,-5.482494121E-7
0.0049,0.0,0.9999965701,-5.498280057E-7
0.00495,0.0,0.9999965701,-5.504328067E-7
0.005,0.0,0.9999965702,-5.500706995E-7
0.00505,0.0,0.9999965702,-5.48749139E-7
0.0051,0.0,0.9999965702,-5.464761236E-7
0.00515,0.0,0.9999965702,-5.4326017E-7
0.0052,0.0,0.9999965702,-5.391102887E-7
0.00525,0.0,0.9999965703,-5.340359614E-7
0.0053,0.0,0.9999965703,-5.280471198E-7
0.00535,0.0,0.9999965703,-5.211541258E-7
