"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.01565,-0.001771158903,0.0,-7.096407638E-4,-0.001771123225,314.1592712
0.0157,-0.00177115888,0.0,-7.096334281E-4,-0.001771123204,314.1592712
0.01575,-0.001771158858,0.0,-7.096301043E-4,-0.001771123182,314.1592712
0.0158,-0.001771158836,0.0,-7.09640769E-4,-0.00177112316,314.1592712
0.01585,-0.001771158814,0.0,-7.096334372E-4,-0.001771123139,314.1592712
0.0159,-0.001771158792,0.0,-7.096301094E-4,-0.001771123117,314.1592712
0.01595,-0.00177115877,0.0,-7.096407775E-4,-0.001771123096,314.1592712
0.016,-0.001771158748,0.0,-7.096334422E-4,-0.001771123075,314.1592712
0.01605,-0.001771158726,0.0,-7.096301174E-4,-0.001771123053,314.1592712
0.0161,-0.001771158703,0.0,-7.096407823E-4,-0.001771123031,314.1592712
0.01615,-0.001771158681,0.0,-7.096334496E-4,-0.001771123011,314.1592712
0.0162,-0.001771158659,0.0,-7.096301221E-4,-0.001771122989,314.1592712
