"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.01805,1.432394573E-9,0.005894971574,1.43235251E-9,314.1068032
0.0181,1.432394548E-9,0.005894961335,1.432352489E-9,314.106788
0.01815,1.432394523E-9,0.005894951139,1.432352469E-9,314.1067728
0.0182,1.432394498E-9,0.005894940902,1.432352447E-9,314.1067575
0.01825,1.432394473E-9,0.005894930707,1.432352427E-9,314.1067423
0.0183,1.432394448E-9,0.005894920471,1.432352406E-9,314.1067271
0.01835,1.432394422E-9,0.005894910277,1.432352386E-9,314.1067119
0.0184,1.432394397E-9,0.005894900042,1.432352365E-9,314.1066967
0.01845,1.432394372E-9,0.005894889849,1.432352345E-9,314.1066814
0.0185,1.432394347E-9,0.005894879616,1.432352323E-9,314.1066662
0.01855,1.432394322E-9,0.005894869424,1.432352303E-9,314.106651
0.0186,1.432394297E-9,0.005894859192,1.432352282E-9,314.1066358
0.01865,1.432394271E-9,0.005894849001,1.432352262E-9,314.1066206
0.0187,1.432394247E-9,0.005894838771,1.432352241E-9,314.1066054
