"",Time,theta,Id,Idrms,Iq,Iqrms,Ws,p_test,q_test,Tmpu,Vd,Vdrms,Vq,Vqrms,Ia,Ib,Ic,ph,qh,Wr,Te,Va,Vb,Vc,phCalcPeak,phCalcRMS,qhCalcPeak,qhCalcRMS,edp,eqp,edp_dt,eqp_dt,edp_Calc,eqp_Calc
762,0.0762,5.212738,0.213331,0.261276,-0.083847,-0.102691,376.990276,0.125467,0.038659,-0.768877,0.381582,0.467340,-0.014462,-0.017712,-0.226169,0.080756,0.145413,0.125477,0.038662,0.959458,-0.768209,-0.335116,0.008912,0.326116,0.123924,0.123924,0.043364,0.043364,0.359871,-0.057099,0.136396,0.031036,0.899527,4.533432
763,0.0763,5.250437,0.213344,0.261292,-0.083847,-0.102691,376.990272,0.125477,0.038662,-0.768876,0.381593,0.467354,-0.014456,-0.017705,-0.224613,0.072612,0.152001,0.125488,0.038664,0.959457,-0.768259,-0.327980,-0.005489,0.333382,0.123934,0.123934,0.043367,0.043367,0.359882,-0.057096,0.128691,0.032625,0.899510,4.533683
764,0.0764,5.288136,0.213358,0.261309,-0.083847,-0.102691,376.990274,0.125488,0.038664,-0.768875,0.381604,0.467367,-0.014451,-0.017699,-0.222738,0.064364,0.158374,0.125500,0.038667,0.959457,-0.768313,-0.320377,-0.019882,0.340175,0.123945,0.123945,0.043370,0.043370,0.359892,-0.057093,0.120213,0.033961,0.899492,4.533962
765,0.0765,5.325835,0.213373,0.261327,-0.083847,-0.102692,376.990280,0.125500,0.038667,-0.768874,0.381613,0.467379,-0.014445,-0.017691,-0.220547,0.056023,0.164524,0.125511,0.038669,0.959457,-0.768369,-0.312318,-0.034249,0.346484,0.123956,0.123956,0.043373,0.043373,0.359902,-0.057090,0.111036,0.035029,0.899473,4.534270
766,0.0766,5.363534,0.213389,0.261347,-0.083847,-0.102692,376.990292,0.125511,0.038669,-0.768873,0.381622,0.467390,-0.014439,-0.017684,-0.218043,0.047601,0.170442,0.125523,0.038671,0.959456,-0.768429,-0.303812,-0.048568,0.352299,0.123967,0.123967,0.043375,0.043375,0.359910,-0.057088,0.101234,0.035862,0.899452,4.534603
767,0.0767,5.401233,0.213406,0.261368,-0.083847,-0.102691,376.990308,0.125523,0.038671,-0.768872,0.381630,0.467400,-0.014432,-0.017676,-0.215228,0.039109,0.176118,0.125536,0.038673,0.959456,-0.768491,-0.294874,-0.062818,0.357612,0.123979,0.123979,0.043378,0.043378,0.359918,-0.057085,0.090885,0.036438,0.899431,4.534959
768,0.0768,5.438932,0.213424,0.261390,-0.083847,-0.102691,376.990329,0.125536,0.038673,-0.768872,0.381638,0.467409,-0.014425,-0.017667,-0.212107,0.030561,0.181546,0.125548,0.038675,0.959456,-0.768556,-0.285514,-0.076979,0.362417,0.123990,0.123990,0.043381,0.043381,0.359925,-0.057082,0.080070,0.036770,0.899410,4.535337
769,0.0769,5.476631,0.213443,0.261414,-0.083846,-0.102690,376.990355,0.125548,0.038675,-0.768871,0.381644,0.467417,-0.014418,-0.017659,-0.208684,0.021967,0.186717,0.125561,0.038677,0.959456,-0.768622,-0.275748,-0.091031,0.366705,0.124002,0.124002,0.043383,0.043383,0.359931,-0.057079,0.068875,0.036833,0.899387,4.535733
770,0.0770,5.514330,0.213463,0.261438,-0.083846,-0.102689,376.990385,0.125561,0.038677,-0.768871,0.381650,0.467423,-0.014411,-0.017650,-0.204964,0.013340,0.191623,0.125573,0.038679,0.959456,-0.768690,-0.265588,-0.104954,0.370470,0.124015,0.124015,0.043385,0.043385,0.359936,-0.057076,0.057384,0.036624,0.899365,4.536147
771,0.0771,5.552029,0.213483,0.261463,-0.083845,-0.102689,376.990419,0.125573,0.038679,-0.768870,0.381654,0.467429,-0.014404,-0.017641,-0.200951,0.004693,0.196258,0.125586,0.038680,0.959456,-0.768758,-0.255050,-0.118727,0.373708,0.124027,0.124027,0.043387,0.043387,0.359941,-0.057073,0.045677,0.036193,0.899341,4.536574
772,0.0772,5.589728,0.213504,0.261488,-0.083844,-0.102687,376.990457,0.125586,0.038680,-0.768870,0.381657,0.467433,-0.014397,-0.017632,-0.196652,-0.003963,0.200615,0.125598,0.038681,0.959456,-0.768827,-0.244148,-0.132332,0.376413,0.124039,0.124039,0.043389,0.043389,0.359944,-0.057070,0.033829,0.035530,0.899318,4.537013
773,0.0773,5.627427,0.213525,0.261514,-0.083843,-0.102686,376.990500,0.125598,0.038682,-0.768870,0.381660,0.467436,-0.014389,-0.017623,-0.192072,-0.012615,0.204686,0.125610,0.038683,0.959456,-0.768896,-0.232898,-0.145748,0.378582,0.124051,0.124051,0.043390,0.043390,0.359946,-0.057067,0.021921,0.034661,0.899295,4.537460
774,0.0774,5.665126,0.213546,0.261540,-0.083842,-0.102685,376.990545,0.125610,0.038683,-0.768870,0.381661,0.467438,-0.014382,-0.017615,-0.187218,-0.021250,0.208467,0.125622,0.038683,0.959456,-0.768965,-0.221317,-0.158956,0.380211,0.124062,0.124062,0.043392,0.043392,0.359948,-0.057064,0.010028,0.033571,0.899271,4.537914
775,0.0775,5.702825,0.213568,0.261566,-0.083841,-0.102683,376.990594,0.125622,0.038683,-0.768870,0.381662,0.467439,-0.014375,-0.017606,-0.182096,-0.029857,0.211952,0.125633,0.038684,0.959456,-0.769034,-0.209420,-0.171938,0.381299,0.124074,0.124074,0.043393,0.043393,0.359948,-0.057061,-0.001778,0.032269,0.899248,4.538371
776,0.0776,5.740524,0.213589,0.261592,-0.083839,-0.102682,376.990646,0.125633,0.038684,-0.768871,0.381661,0.467438,-0.014368,-0.017597,-0.176713,-0.038422,0.215136,0.125644,0.038685,0.959456,-0.769101,-0.197224,-0.184674,0.381843,0.124085,0.124085,0.043394,0.043394,0.359947,-0.057059,-0.013432,0.030812,0.899226,4.538829
777,0.0777,5.778224,0.213610,0.261618,-0.083838,-0.102680,376.990700,0.125644,0.038685,-0.768871,0.381660,0.467436,-0.014361,-0.017589,-0.171078,-0.046935,0.218013,0.125655,0.038685,0.959456,-0.769167,-0.184749,-0.197147,0.381843,0.124096,0.124096,0.043395,0.043395,0.359946,-0.057056,-0.024875,0.029195,0.899204,4.539285
778,0.0778,5.815923,0.213631,0.261644,-0.083836,-0.102678,376.990756,0.125655,0.038685,-0.768872,0.381658,0.467433,-0.014354,-0.017581,-0.165199,-0.055381,0.220580,0.125665,0.038685,0.959456,-0.769232,-0.172010,-0.209338,0.381299,0.124106,0.124106,0.043395,0.043395,0.359943,-0.057054,-0.036046,0.027434,0.899182,4.539736
779,0.0779,5.853622,0.213652,0.261669,-0.083835,-0.102676,376.990814,0.125665,0.038685,-0.768872,0.381654,0.467429,-0.014348,-0.017573,-0.159082,-0.063750,0.222832,0.125675,0.038685,0.959457,-0.769294,-0.159027,-0.221231,0.380212,0.124116,0.124116,0.043396,0.043396,0.359940,-0.057052,-0.046895,0.025564,0.899162,4.540181
780,0.0780,5.891321,0.213672,0.261694,-0.083833,-0.102674,376.990874,0.125675,0.038685,-0.768873,0.381650,0.467424,-0.014342,-0.017565,-0.152738,-0.072029,0.224767,0.125684,0.038685,0.959457,-0.769353,-0.145818,-0.232808,0.378583,0.124125,0.124125,0.043396,0.043396,0.359936,-0.057050,-0.057368,0.023570,0.899142,4.540617
781,0.0781,5.929020,0.213691,0.261717,-0.083831,-0.102672,376.990935,0.125684,0.038685,-0.768874,0.381645,0.467418,-0.014336,-0.017558,-0.146176,-0.080206,0.226382,0.125692,0.038684,0.959457,-0.769410,-0.132402,-0.244053,0.376415,0.124134,0.124134,0.043396,0.043396,0.359930,-0.057048,-0.067421,0.021464,0.899124,4.541040
782,0.0782,5.966719,0.213710,0.261740,-0.083830,-0.102670,376.990997,0.125692,0.038684,-0.768875,0.381639,0.467411,-0.014330,-0.017551,-0.139404,-0.088270,0.227673,0.125700,0.038684,0.959458,-0.769464,-0.118798,-0.254950,0.373712,0.124142,0.124142,0.043395,0.043395,0.359925,-0.057046,-0.077014,0.019299,0.899107,4.541450
783,0.0783,6.004418,0.213728,0.261762,-0.083828,-0.102668,376.991060,0.125700,0.038684,-0.768876,0.381633,0.467403,-0.014325,-0.017545,-0.132432,-0.096208,0.228640,0.125706,0.038683,0.959458,-0.769515,-0.105026,-0.265483,0.370476,0.124150,0.124150,0.043395,0.043395,0.359918,-0.057045,-0.086113,0.017073,0.899092,4.541843
784,0.0784,6.042117,0.213745,0.261783,-0.083826,-0.102666,376.991122,0.125706,0.038683,-0.768877,0.381625,0.467393,-0.014320,-0.017539,-0.125270,-0.104010,0.229281,0.125712,0.038682,0.959459,-0.769562,-0.091106,-0.275637,0.366713,0.124156,0.124156,0.043394,0.043394,0.359910,-0.057043,-0.094683,0.014811,0.899078,4.542218
785,0.0785,6.079816,0.213761,0.261802,-0.083825,-0.102664,376.991184,0.125713,0.038682,-0.768878,0.381617,0.467384,-0.014316,-0.017533,-0.117930,-0.111664,0.229594,0.125718,0.038681,0.959459,-0.769606,-0.077057,-0.285398,0.362429,0.124162,0.124162,0.043393,0.043393,0.359902,-0.057042,-0.102694,0.012500,0.899066,4.542573
786,0.0786,6.117515,0.213776,0.261821,-0.083823,-0.102662,376.991246,0.125718,0.038681,-0.768879,0.381608,0.467373,-0.014312,-0.017528,-0.110420,-0.119159,0.229579,0.125722,0.038680,0.959460,-0.769645,-0.062899,-0.294753,0.357629,0.124167,0.124167,0.043392,0.043392,0.359894,-0.057041,-0.110115,0.010144,0.899055,4.542905
787,0.0787,6.155215,0.213789,0.261837,-0.083821,-0.102660,376.991307,0.125722,0.038680,-0.768881,0.381599,0.467361,-0.014308,-0.017524,-0.102752,-0.126484,0.229236,0.125726,0.038678,0.959460,-0.769680,-0.048653,-0.303687,0.352320,0.124172,0.124172,0.043391,0.043391,0.359884,-0.057041,-0.116926,0.007795,0.899046,4.543214
788,0.0788,6.192914,0.213802,0.261853,-0.083820,-0.102658,376.991367,0.125726,0.038678,-0.768882,0.381589,0.467349,-0.014305,-0.017520,-0.094938,-0.133628,0.228566,0.125729,0.038677,0.959461,-0.769710,-0.034339,-0.312188,0.346511,0.124175,0.124175,0.043389,0.043389,0.359875,-0.057040,-0.123110,0.005455,0.899039,4.543497
789,0.0789,6.230613,0.213813,0.261866,-0.083818,-0.102656,376.991425,0.125729,0.038677,-0.768883,0.381579,0.467336,-0.014302,-0.017517,-0.086987,-0.140582,0.227570,0.125730,0.038675,0.959461,-0.769737,-0.019977,-0.320244,0.340209,0.124178,0.124178,0.043388,0.043388,0.359864,-0.057040,-0.128643,0.003109,0.899034,4.543754
790,0.0790,6.268312,0.213823,0.261879,-0.083816,-0.102654,376.991481,0.125731,0.038675,-0.768885,0.381568,0.467323,-0.014300,-0.017514,-0.078913,-0.147336,0.226248,0.125731,0.038674,0.959462,-0.769758,-0.005589,-0.327844,0.333424,0.124180,0.124180,0.043386,0.043386,0.359854,-0.057040,-0.133508,0.000765,0.899031,4.543982
791,0.0791,0.022826,0.213831,0.261889,-0.083815,-0.102652,376.991535,0.125732,0.038674,-0.768886,0.381557,0.467309,-0.014298,-0.017512,-0.070725,-0.153878,0.224604,0.125732,0.038672,0.959462,-0.769775,0.008806,-0.334977,0.326166,0.124181,0.124181,0.043384,0.043384,0.359842,-0.057040,-0.137693,-0.001541,0.899029,4.544181
792,0.0792,0.060525,0.213838,0.261898,-0.083814,-0.102650,376.991587,0.125732,0.038672,-0.768888,0.381545,0.467295,-0.014297,-0.017510,-0.062437,-0.160201,0.222638,0.125731,0.038670,0.959463,-0.769786,0.023188,-0.341634,0.318444,0.124181,0.124181,0.043382,0.043382,0.359831,-0.057040,-0.141187,-0.003816,0.899030,4.544349
793,0.0793,0.098224,0.213844,0.261904,-0.083812,-0.102649,376.991636,0.125731,0.038670,-0.768889,0.381533,0.467281,-0.014296,-0.017509,-0.054060,-0.166295,0.220355,0.125729,0.038668,0.959464,-0.769793,0.037535,-0.347804,0.310271,0.124180,0.124180,0.043380,0.043380,0.359819,-0.057040,-0.143980,-0.006056,0.899033,4.544487
794,0.0794,0.135923,0.213848,0.261909,-0.083811,-0.102647,376.991682,0.125729,0.038668,-0.768891,0.381521,0.467266,-0.014296,-0.017509,-0.045607,-0.172151,0.217758,0.125727,0.038666,0.959464,-0.769795,0.051827,-0.353479,0.301657,0.124179,0.124179,0.043378,0.043378,0.359808,-0.057041,-0.146063,-0.008233,0.899037,4.544593
795,0.0795,0.173622,0.213851,0.261912,-0.083810,-0.102646,376.991725,0.125727,0.038666,-0.768893,0.381509,0.467251,-0.014296,-0.017509,-0.037088,-0.177761,0.214849,0.125723,0.038664,0.959465,-0.769792,0.066044,-0.358651,0.292616,0.124176,0.124176,0.043375,0.043375,0.359796,-0.057042,-0.147430,-0.010374,0.899043,4.544666
796,0.0796,0.211322,0.213852,0.261914,-0.083809,-0.102644,376.991764,0.125723,0.038664,-0.768894,0.381497,0.467236,-0.014297,-0.017510,-0.028518,-0.183117,0.211634,0.125719,0.038662,0.959465,-0.769784,0.080166,-0.363313,0.283159,0.124173,0.124173,0.043373,0.043373,0.359784,-0.057043,-0.148074,-0.012477,0.899051,4.544707
797,0.0797,0.249021,0.213851,0.261913,-0.083808,-0.102643,376.991800,0.125719,0.038662,-0.768896,0.381484,0.467221,-0.014298,-0.017511,-0.019907,-0.188211,0.208118,0.125714,0.038659,0.959466,-0.769771,0.094173,-0.367458,0.273302,0.124169,0.124169,0.043370,0.043370,0.359771,-0.057044,-0.147994,-0.014498,0.899060,4.544715
798,0.0798,0.286720,0.213849,0.261911,-0.083807,-0.102642,376.991833,0.125714,0.038659,-0.768897,0.381472,0.467206,-0.014300,-0.017513,-0.011269,-0.193035,0.204305,0.125708,0.038657,0.959467,-0.769754,0.108044,-0.371082,0.263057,0.124164,0.124164,0.043368,0.043368,0.359759,-0.057045,-0.147193,-0.016447,0.899072,4.544691
799,0.0799,0.324419,0.213846,0.261906,-0.083806,-0.102641,376.991861,0.125708,0.038657,-0.768899,0.381460,0.467191,-0.014302,-0.017516,-0.002616,-0.197584,0.200200,0.125701,0.038655,0.959467,-0.769731,0.121761,-0.374178,0.252440,0.124158,0.124158,0.043365,0.043365,0.359747,-0.057046,-0.145671,-0.018308,0.899084,4.544634
800,0.0800,0.362118,0.213841,0.261900,-0.083805,-0.102640,376.991885,0.125701,0.038655,-0.768900,0.381448,0.467176,-0.014304,-0.017519,0.006040,-0.201851,0.195811,0.125694,0.038652,0.959468,-0.769704,0.135304,-0.376742,0.241465,0.124152,0.124152,0.043363,0.043363,0.359736,-0.057048,-0.143429,-0.020100,0.899098,4.544544
801,0.0801,0.399818,0.213834,0.261892,-0.083805,-0.102639,376.991905,0.125694,0.038652,-0.768901,0.381436,0.467162,-0.014307,-0.017523,0.014686,-0.205829,0.191143,0.125686,0.038650,0.959468,-0.769673,0.148653,-0.378772,0.230148,0.124145,0.124145,0.043360,0.043360,0.359724,-0.057050,-0.140471,-0.021825,0.899114,4.544422
802,0.0802,0.437517,0.213826,0.261882,-0.083804,-0.102639,376.991921,0.125686,0.038650,-0.768903,0.381424,0.467147,-0.014311,-0.017527,0.023310,-0.209513,0.186203,0.125677,0.038648,0.959469,-0.769637,0.161791,-0.380263,0.218506,0.124137,0.124137,0.043357,0.043357,0.359713,-0.057051,-0.136806,-0.023436,0.899130,4.544270
803,0.0803,0.475216,0.213817,0.261871,-0.083804,-0.102638,376.991932,0.125677,0.038648,-0.768904,0.381413,0.467134,-0.014315,-0.017532,0.031899,-0.212899,0.180999,0.125668,0.038646,0.959469,-0.769597,0.174697,-0.381215,0.206555,0.124128,0.124128,0.043355,0.043355,0.359702,-0.057053,-0.132447,-0.024948,0.899148,4.544086
804,0.0804,0.512915,0.213806,0.261858,-0.083803,-0.102638,376.991939,0.125668,0.038646,-0.768905,0.381402,0.467120,-0.014319,-0.017537,0.040442,-0.215980,0.175538,0.125658,0.038643,0.959469,-0.769553,0.187355,-0.381626,0.194311,0.124119,0.124119,0.043352,0.043352,0.359691,-0.057056,-0.127402,-0.026354,0.899167,4.543873
805,0.0805,0.550614,0.213794,0.261843,-0.083803,-0.102637,376.991942,0.125658,0.038643,-0.768906,0.381392,0.467108,-0.014324,-0.017543,0.048926,-0.218753,0.169827,0.125648,0.038641,0.959470,-0.769505,0.199746,-0.381496,0.181793,0.124109,0.124109,0.043349,0.043349,0.359681,-0.057058,-0.121689,-0.027633,0.899186,4.543632
806,0.0806,0.588314,0.213781,0.261827,-0.083803,-0.102637,376.991940,0.125648,0.038641,-0.768907,0.381382,0.467095,-0.014329,-0.017549,0.057338,-0.221214,0.163876,0.125637,0.038639,0.959470,-0.769454,0.211852,-0.380824,0.169018,0.124099,0.124099,0.043347,0.043347,0.359671,-0.057060,-0.115322,-0.028807,0.899207,4.543363
807,0.0807,0.626013,0.213766,0.261809,-0.083803,-0.102637,376.991933,0.125637,0.038639,-0.768908,0.381372,0.467084,-0.014334,-0.017556,0.065668,-0.223360,0.157692,0.125625,0.038637,0.959471,-0.769400,0.223658,-0.379612,0.156004,0.124089,0.124089,0.043344,0.043344,0.359662,-0.057062,-0.108319,-0.029876,0.899228,4.543069
808,0.0808,0.663712,0.213751,0.261790,-0.083803,-0.102637,376.991922,0.125625,0.038637,-0.768909,0.381363,0.467073,-0.014340,-0.017563,0.073902,-0.225187,0.151285,0.125614,0.038635,0.959471,-0.769343,0.235145,-0.377862,0.142770,0.124078,0.124078,0.043341,0.043341,0.359653,-0.057065,-0.100705,-0.030794,0.899249,4.542750
809,0.0809,0.701411,0.213734,0.261770,-0.083803,-0.102638,376.991907,0.125614,0.038635,-0.768910,0.381355,0.467063,-0.014346,-0.017570,0.082030,-0.226694,0.144665,0.125602,0.038633,0.959471,-0.769283,0.246299,-0.375577,0.129334,0.124066,0.124066,0.043339,0.043339,0.359646,-0.057068,-0.092510,-0.031575,0.899271,4.542408
810,0.0810,0.739110,0.213717,0.261749,-0.083804,-0.102638,376.991887,0.125602,0.038633,-0.768911,0.381348,0.467054,-0.014352,-0.017578,0.090039,-0.227879,0.137839,0.125590,0.038631,0.959471,-0.769220,0.257103,-0.372759,0.115715,0.124055,0.124055,0.043337,0.043337,0.359638,-0.057070,-0.083760,-0.032200,0.899293,4.542045
811,0.0811,0.776809,0.213699,0.261726,-0.083804,-0.102639,376.991863,0.125590,0.038631,-0.768911,0.381341,0.467045,-0.014359,-0.017586,0.097919,-0.228739,0.130820,0.125577,0.038629,0.959471,-0.769156,0.267541,-0.369412,0.101932,0.124043,0.124043,0.043334,0.043334,0.359632,-0.057073,-0.074486,-0.032688,0.899315,4.541663
812,0.0812,0.814509,0.213680,0.261703,-0.083805,-0.102639,376.991834,0.125577,0.038629,-0.768912,0.381335,0.467038,-0.014365,-0.017594,0.105659,-0.229274,0.123615,0.125565,0.038628,0.959472,-0.769090,0.277601,-0.365543,0.088006,0.124031,0.124031,0.043332,0.043332,0.359626,-0.057075,-0.064724,-0.033045,0.899337,4.541264
813,0.0813,0.852208,0.213660,0.261679,-0.083805,-0.102640,376.991802,0.125565,0.038628,-0.768912,0.381330,0.467032,-0.014372,-0.017602,0.113246,-0.229483,0.116237,0.125553,0.038626,0.959472,-0.769023,0.287266,-0.361155,0.073956,0.124019,0.124019,0.043330,0.043330,0.359621,-0.057078,-0.054515,-0.033220,0.899359,4.540850
814,0.0814,0.889907,0.213640,0.261654,-0.083806,-0.102641,376.991766,0.125553,0.038626,-0.768912,0.381326,0.467027,-0.014379,-0.017611,0.120672,-0.229366,0.108694,0.125540,0.038625,0.959472,-0.768955,0.296524,-0.356255,0.059801,0.124007,0.124007,0.043328,0.043328,0.359617,-0.057081,-0.043906,-0.033230,0.899380,4.540424
815,0.0815,0.927606,0.213619,0.261629,-0.083807,-0.102642,376.991727,0.125540,0.038625,-0.768912,0.381322,0.467022,-0.014386,-0.017619,0.127925,-0.228924,0.100999,0.125528,0.038624,0.959472,-0.768886,0.305362,-0.350851,0.045561,0.123995,0.123995,0.043326,0.043326,0.359614,-0.057084,-0.032944,-0.033058,0.899402,4.539986
816,0.0816,0.965305,0.213598,0.261603,-0.083808,-0.102643,376.991683,0.125528,0.038624,-0.768912,0.381320,0.467019,-0.014393,-0.017628,0.134995,-0.228157,0.093162,0.125516,0.038623,0.959472,-0.768818,0.313767,-0.344949,0.031257,0.123983,0.123983,0.043325,0.043325,0.359612,-0.057086,-0.021678,-0.032724,0.899423,4.539541
817,0.0817,1.003005,0.213577,0.261577,-0.083809,-0.102644,376.991637,0.125516,0.038623,-0.768912,0.381318,0.467018,-0.014400,-0.017637,0.141872,-0.227067,0.085195,0.125504,0.038622,0.959472,-0.768749,0.321727,-0.338559,0.016909,0.123972,0.123972,0.043323,0.043323,0.359611,-0.057089,-0.010164,-0.032234,0.899443,4.539090
818,0.0818,1.040704,0.213556,0.261551,-0.083810,-0.102646,376.991587,0.125504,0.038622,-0.768912,0.381318,0.467017,-0.014407,-0.017645,0.148547,-0.225655,0.077108,0.125493,0.038621,0.959471,-0.768681,0.329231,-0.331689,0.002536,0.123960,0.123960,0.043322,0.043322,0.359610,-0.057092,0.001538,-0.031542,0.899462,4.538636
819,0.0819,1.078403,0.213535,0.261526,-0.083811,-0.102647,376.991535,0.125493,0.038621,-0.768911,0.381318,0.467017,-0.014414,-0.017654,0.155010,-0.223923,0.068913,0.125482,0.038620,0.959471,-0.768614,0.336269,-0.324348,-0.011840,0.123949,0.123949,0.043321,0.043321,0.359611,-0.057094,0.013360,-0.030667,0.899481,4.538181
820,0.0820,1.116102,0.213514,0.261500,-0.083812,-0.102649,376.991480,0.125482,0.038620,-0.768911,0.381320,0.467019,-0.014421,-0.017662,0.161253,-0.221875,0.060622,0.125471,0.038620,0.959471,-0.768548,0.342831,-0.316548,-0.026200,0.123938,0.123938,0.043320,0.043320,0.359612,-0.057097,0.025239,-0.029611,0.899499,4.537728
821,0.0821,1.153801,0.213493,0.261474,-0.083813,-0.102650,376.991423,0.125471,0.038620,-0.768910,0.381322,0.467022,-0.014428,-0.017670,0.167266,-0.219512,0.052246,0.125461,0.038620,0.959471,-0.768485,0.348907,-0.308299,-0.040523,0.123928,0.123928,0.043320,0.043320,0.359615,-0.057099,0.037102,-0.028354,0.899516,4.537279
822,0.0822,1.191500,0.213473,0.261449,-0.083815,-0.102652,376.991364,0.125461,0.038620,-0.768909,0.381325,0.467026,-0.014434,-0.017678,0.173042,-0.216839,0.043797,0.125452,0.038619,0.959470,-0.768423,0.354488,-0.299612,-0.054789,0.123918,0.123918,0.043319,0.043319,0.359618,-0.057101,0.048876,-0.026929,0.899532,4.536838
823,0.0823,1.229199,0.213453,0.261425,-0.083816,-0.102654,376.991304,0.125452,0.038619,-0.768909,0.381330,0.467032,-0.014441,-0.017686,0.178572,-0.213859,0.035288,0.125443,0.038620,0.959470,-0.768364,0.359568,-0.290501,-0.068979,0.123909,0.123909,0.043319,0.043319,0.359623,-0.057103,0.060488,-0.025343,0.899547,4.536406
824,0.0824,1.266899,0.213433,0.261402,-0.083818,-0.102655,376.991242,0.125443,0.038620,-0.768908,0.381335,0.467038,-0.014447,-0.017693,0.183848,-0.210577,0.026729,0.125435,0.038620,0.959470,-0.768308,0.364138,-0.280977,-0.083071,0.123901,0.123901,0.043319,0.043319,0.359628,-0.057105,0.071858,-0.023561,0.899561,4.535987
825,0.0825,1.304598,0.213415,0.261379,-0.083819,-0.102657,376.991180,0.125435,0.038620,-0.768907,0.381341,0.467046,-0.014452,-0.017700,0.188864,-0.206998,0.018134,0.125428,0.038620,0.959469,-0.768255,0.368192,-0.271054,-0.097046,0.123893,0.123893,0.043319,0.043319,0.359635,-0.057107,0.082904,-0.021606,0.899573,4.535582
826,0.0826,1.342297,0.213397,0.261357,-0.083821,-0.102659,376.991117,0.125428,0.038620,-0.768905,0.381348,0.467055,-0.014458,-0.017707,0.193612,-0.203126,0.009514,0.125421,0.038621,0.959469,-0.768205,0.371724,-0.260747,-0.110885,0.123886,0.123886,0.043320,0.043320,0.359642,-0.057109,0.093547,-0.019475,0.899585,4.535195
827,0.0827,1.379996,0.213381,0.261337,-0.083822,-0.102661,376.991053,0.125421,0.038621,-0.768904,0.381357,0.467064,-0.014463,-0.017713,0.198086,-0.198967,0.000881,0.125415,0.038622,0.959468,-0.768160,0.374729,-0.250068,-0.124568,0.123880,0.123880,0.043320,0.043320,0.359650,-0.057110,0.103709,-0.017202,0.899595,4.534827
